year,k,A,Actual,Pred_Ck,Pred_NCk,Pred_CR,Pred_NCR
03,8,Saint Joseph's,0,3,4,1,3
03,8,Auburn,2,0,0,0,0
03,8,Wake Forest,1,1,1,3,1
03,8,East Tennessee St.,0,0,0,0,0
03,8,Texas,4,2,2,4,3
03,8,UNC Asheville,0,0,0,0,0
03,8,LSU,0,1,1,1,1
03,8,Purdue,1,0,0,0,0
03,8,Connecticut,2,1,1,2,2
03,8,BYU,0,0,0,0,0
03,8,Stanford,1,5,5,1,1
03,8,San Diego,0,0,0,0,0
03,8,Maryland,2,0,0,1,1
03,8,UNC Wilmington,0,1,1,0,0
03,8,Xavier,1,2,2,2,2
03,8,Troy,0,0,0,0,0
03,8,Michigan St.,3,1,1,1,1
03,8,Colorado,0,0,0,0,0
03,8,Florida,1,3,3,3,5
03,8,Sam Houston St.,0,0,0,0,0
03,8,Arizona,3,4,4,4,4
03,8,Vermont,0,0,0,0,0
03,8,Cincinnati,0,0,0,1,1
03,8,Gonzaga,1,1,1,0,0
03,8,Notre Dame,2,1,2,1,1
03,8,Milwaukee,0,0,0,0,0
03,8,Illinois,1,2,1,2,2
03,8,Western Kentucky,0,0,0,0,0
03,8,Creighton,0,1,1,1,1
03,8,Central Michigan,1,0,0,0,0
03,8,Duke,2,2,3,2,2
03,8,Colorado St.,0,0,0,0,0
03,8,Memphis,0,3,2,1,1
03,8,Arizona St.,1,0,0,0,0
03,8,Kansas,5,1,1,3,3
03,8,Utah St.,0,0,0,0,0
03,8,Kentucky,3,6,6,6,6
03,8,IUPUI,0,0,0,0,0
03,8,Oregon,0,0,0,0,0
03,8,Utah,1,1,1,1,1
03,8,Wisconsin,2,1,1,2,2
03,8,Weber St.,0,0,0,0,0
03,8,Dayton,0,2,2,1,1
03,8,Tulsa,1,0,0,0,0
03,8,Missouri,1,1,1,1,1
03,8,Southern Illinois,0,0,0,0,0
03,8,Marquette,4,2,2,2,2
03,8,Holy Cross,0,0,0,0,0
03,8,Indiana,1,0,0,0,0
03,8,Alabama,0,1,1,1,1
03,8,Pittsburgh,2,3,3,3,3
03,8,Wagner,0,0,0,0,0
03,9,Oklahoma,3,3,2,5,4
03,9,South Carolina St.,0,0,0,0,0
03,9,California,1,1,1,1,1
03,9,North Carolina St.,0,0,0,0,0
03,9,Mississippi St.,0,1,1,1,2
03,9,Butler,2,0,0,0,0
03,9,Louisville,1,2,3,2,1
03,9,Austin Peay,0,0,0,0,0
03,9,Oklahoma St.,1,1,1,1,1
03,9,Penn,0,0,0,0,0
03,9,Syracuse,6,2,2,2,2
03,9,Manhattan,0,0,0,0,0
03,9,Saint Joseph's,0,4,4,1,3
03,9,Auburn,2,0,0,0,0
03,9,Wake Forest,1,1,1,3,1
03,9,East Tennessee St.,0,0,0,0,0
03,9,Texas,4,2,2,4,3
03,9,UNC Asheville,0,0,0,0,0
03,9,LSU,0,1,1,1,1
03,9,Purdue,1,0,0,0,0
03,9,Connecticut,2,1,1,2,2
03,9,BYU,0,0,0,0,0
03,9,Stanford,1,5,5,1,1
03,9,San Diego,0,0,0,0,0
03,9,Maryland,2,0,0,1,1
03,9,UNC Wilmington,0,1,1,0,0
03,9,Xavier,1,3,3,2,2
03,9,Troy,0,0,0,0,0
03,9,Michigan St.,3,1,1,1,1
03,9,Colorado,0,0,0,0,0
03,9,Florida,1,2,2,3,5
03,9,Sam Houston St.,0,0,0,0,0
03,9,Arizona,3,4,4,4,4
03,9,Vermont,0,0,0,0,0
03,9,Cincinnati,0,0,0,1,1
03,9,Gonzaga,1,1,1,0,0
03,9,Notre Dame,2,1,2,1,1
03,9,Milwaukee,0,0,0,0,0
03,9,Illinois,1,2,1,2,2
03,9,Western Kentucky,0,0,0,0,0
03,9,Creighton,0,1,1,1,1
03,9,Central Michigan,1,0,0,0,0
03,9,Duke,2,2,2,2,2
03,9,Colorado St.,0,0,0,0,0
03,9,Memphis,0,3,3,1,1
03,9,Arizona St.,1,0,0,0,0
03,9,Kansas,5,1,1,3,3
03,9,Utah St.,0,0,0,0,0
03,9,Kentucky,3,6,6,6,6
03,9,IUPUI,0,0,0,0,0
03,9,Oregon,0,0,0,0,0
03,9,Utah,1,1,1,1,1
03,9,Wisconsin,2,1,1,2,2
03,9,Weber St.,0,0,0,0,0
03,9,Dayton,0,2,2,1,1
03,9,Tulsa,1,0,0,0,0
03,9,Missouri,1,1,1,1,1
03,9,Southern Illinois,0,0,0,0,0
03,9,Marquette,4,2,2,2,2
03,9,Holy Cross,0,0,0,0,0
03,9,Indiana,1,0,0,0,0
03,9,Alabama,0,1,1,1,1
03,9,Pittsburgh,2,3,3,3,3
03,9,Wagner,0,0,0,0,0
03,10,Oklahoma,3,3,2,5,4
03,10,South Carolina St.,0,0,0,0,0
03,10,California,1,1,1,1,1
03,10,North Carolina St.,0,0,0,0,0
03,10,Mississippi St.,0,1,1,1,2
03,10,Butler,2,0,0,0,0
03,10,Louisville,1,2,3,2,1
03,10,Austin Peay,0,0,0,0,0
03,10,Oklahoma St.,1,1,1,1,1
03,10,Penn,0,0,0,0,0
03,10,Syracuse,6,2,2,2,2
03,10,Manhattan,0,0,0,0,0
03,10,Saint Joseph's,0,4,4,1,3
03,10,Auburn,2,0,0,0,0
03,10,Wake Forest,1,1,1,3,1
03,10,East Tennessee St.,0,0,0,0,0
03,10,Texas,4,2,2,4,3
03,10,UNC Asheville,0,0,0,0,0
03,10,LSU,0,1,1,1,1
03,10,Purdue,1,0,0,0,0
03,10,Connecticut,2,1,1,2,2
03,10,BYU,0,0,0,0,0
03,10,Stanford,1,3,5,1,1
03,10,San Diego,0,0,0,0,0
03,10,Maryland,2,0,0,1,1
